feedback_id,customer_name,feedback,date,product,clean_feedback,category
4029,Arun,Customer support did not respond,2025-02-28,E-commerce,customer support did not respond,Support
4030,Divya,Support team was very helpful,2025-10-11,Headphones,support team very helpful,Support
4031,Karthik,Great service and fast delivery,2025-02-02,Mobile,great service fast delivery,Delivery
4032,Suresh,Excellent quality and very satisfied,2025-08-09,Headphones,excellent quality very satisfied,Product
4033,Karthik,Customer support did not respond,2025-06-07,Internet Service,customer support did not respond,Support
4034,Divya,Support team was very helpful,2025-06-01,Mobile,support team very helpful,Support
4035,Manoj,"Amazing experience, highly recommend",2025-10-25,Smart Watch,amazing experience highly recommend,General
4036,Priya,Poor quality and waste of money,2025-06-23,Internet Service,poor quality waste money,Product
4037,Karthik,"Amazing experience, highly recommend",2025-07-03,Laptop,amazing experience highly recommend,General
4038,Suresh,Very bad experience and disappointed,2025-05-27,E-commerce,very bad experience disappointed,Product
4039,Sneha,Worst product ever,2025-05-01,Internet Service,worst product ever,Product
4040,Arun,Okay for the price,2025-12-27,Internet Service,okay price,Price
4041,Rahul,Poor quality and waste of money,2025-08-14,Smart Watch,poor quality waste money,Product
4042,Karthik,Delivery was too late,2025-12-18,Headphones,delivery too late,Delivery
4043,Priya,Decent product,2025-10-26,Smart Watch,decent product,Product
4044,Suresh,Poor quality and waste of money,2025-08-12,Mobile,poor quality waste money,Product
4045,Divya,Worst product ever,2025-11-15,Mobile,worst product ever,Product
4046,Sneha,Excellent quality and very satisfied,2025-04-17,Laptop,excellent quality very satisfied,Product
4047,Priya,Acceptable performance,2025-05-14,Mobile App,acceptable performance,General
4048,Divya,Excellent quality and very satisfied,2025-01-05,Smart Watch,excellent quality very satisfied,Product
4049,Karthik,Delivery was too late,2025-07-09,Laptop,delivery too late,Delivery
4050,Pooja,Worst product ever,2025-03-10,Banking App,worst product ever,Product
4051,Suresh,Very bad experience and disappointed,2025-11-29,Laptop,very bad experience disappointed,Product
4052,Divya,Customer support did not respond,2025-08-30,Laptop,customer support did not respond,Support
4053,Arun,Average experience,2025-11-23,Mobile,average experience,General
4054,Rahul,Very happy with the product,2025-12-18,Laptop,very happy product,Product
4055,Rahul,Support team was very helpful,2025-07-05,Mobile App,support team very helpful,Support
4056,Suresh,Nothing special,2025-10-05,Mobile,nothing special,General
4057,Karthik,Worst product ever,2025-07-23,Laptop,worst product ever,Product
4058,Manoj,Very happy with the product,2025-10-11,Smart Watch,very happy product,Product
4059,Anitha,Average experience,2025-04-10,Banking App,average experience,General
4060,Karthik,Poor quality and waste of money,2025-11-16,Laptop,poor quality waste money,Product
4061,Divya,Average experience,2025-03-25,Smart Watch,average experience,General
4062,Sneha,Very bad experience and disappointed,2025-05-31,Laptop,very bad experience disappointed,Product
4063,Pooja,Great service and fast delivery,2025-02-07,Banking App,great service fast delivery,Delivery
4064,Suresh,Customer support did not respond,2025-10-21,Laptop,customer support did not respond,Support
4065,Manoj,Worst product ever,2025-07-24,Internet Service,worst product ever,Product
4066,Manoj,Average experience,2025-10-17,E-commerce,average experience,General
4067,Suresh,Support team was very helpful,2025-10-24,E-commerce,support team very helpful,Support
4068,Sneha,Worst product ever,2025-11-28,Mobile,worst product ever,Product
4069,Sneha,Very happy with the product,2025-07-27,Mobile,very happy product,Product
4070,Karthik,Average experience,2025-03-16,E-commerce,average experience,General
4071,Anitha,Customer support did not respond,2025-12-29,Headphones,customer support did not respond,Support
4072,Divya,Support team was very helpful,2025-07-21,Banking App,support team very helpful,Support
4073,Divya,"Amazing experience, highly recommend",2025-08-10,Smart Watch,amazing experience highly recommend,General
4074,Manoj,Support team was very helpful,2025-07-09,Smart Watch,support team very helpful,Support
4075,Sneha,Very happy with the product,2025-06-14,Mobile,very happy product,Product
4076,Anitha,Delivery was too late,2025-05-14,Internet Service,delivery too late,Delivery
4077,Manoj,Worst product ever,2025-10-15,Smart Watch,worst product ever,Product
4078,Divya,Average experience,2025-07-07,Laptop,average experience,General
4079,Manoj,Worst product ever,2025-01-12,Banking App,worst product ever,Product
4080,Anitha,Very happy with the product,2025-01-06,Mobile,very happy product,Product
4081,Manoj,Average experience,2025-06-15,E-commerce,average experience,General
4082,Arun,Delivery was too late,2025-07-09,Smart Watch,delivery too late,Delivery
4083,Divya,Support team was very helpful,2025-10-18,Smart Watch,support team very helpful,Support
4084,Pooja,Decent product,2025-05-14,Mobile App,decent product,Product
4085,Suresh,Support team was very helpful,2025-05-01,Laptop,support team very helpful,Support
4086,Karthik,Great service and fast delivery,2025-03-05,E-commerce,great service fast delivery,Delivery
4087,Rahul,Great service and fast delivery,2025-09-02,E-commerce,great service fast delivery,Delivery
4088,Karthik,Poor quality and waste of money,2025-01-07,E-commerce,poor quality waste money,Product
4089,Manoj,Excellent quality and very satisfied,2025-12-27,Internet Service,excellent quality very satisfied,Product
4090,Suresh,"Amazing experience, highly recommend",2025-10-26,Laptop,amazing experience highly recommend,General
4091,Divya,Customer support did not respond,2025-10-10,Smart Watch,customer support did not respond,Support
4092,Arun,Okay for the price,2025-12-29,E-commerce,okay price,Price
4093,Karthik,Nothing special,2025-05-27,Smart Watch,nothing special,General
4094,Suresh,Poor quality and waste of money,2025-04-24,Smart Watch,poor quality waste money,Product
4095,Karthik,Excellent quality and very satisfied,2025-10-28,Mobile,excellent quality very satisfied,Product
4096,Suresh,Okay for the price,2025-08-17,Banking App,okay price,Price
4097,Arun,"Amazing experience, highly recommend",2025-11-11,E-commerce,amazing experience highly recommend,General
4098,Anitha,Very bad experience and disappointed,2025-07-20,Laptop,very bad experience disappointed,Product
4099,Divya,Very happy with the product,2025-08-25,Laptop,very happy product,Product
4100,Priya,Poor quality and waste of money,2025-07-29,E-commerce,poor quality waste money,Product
4101,Sneha,Great service and fast delivery,2025-08-15,Mobile,great service fast delivery,Delivery
4102,Divya,Decent product,2025-04-13,Internet Service,decent product,Product
4103,Arun,Okay for the price,2025-08-07,Mobile App,okay price,Price
4104,Pooja,Very bad experience and disappointed,2025-08-15,E-commerce,very bad experience disappointed,Product
4105,Karthik,Delivery was too late,2025-11-16,Internet Service,delivery too late,Delivery
4106,Arun,Worst product ever,2025-05-20,Headphones,worst product ever,Product
4107,Pooja,Worst product ever,2025-11-21,Headphones,worst product ever,Product
4108,Divya,Average experience,2025-07-03,Mobile,average experience,General
4109,Karthik,Worst product ever,2025-10-30,Headphones,worst product ever,Product
4110,Pooja,Worst product ever,2025-06-24,Mobile,worst product ever,Product
4111,Arun,Acceptable performance,2025-03-26,Internet Service,acceptable performance,General
4112,Divya,Great service and fast delivery,2025-04-22,Smart Watch,great service fast delivery,Delivery
4113,Anitha,Decent product,2025-12-08,Mobile,decent product,Product
4114,Sneha,Acceptable performance,2025-08-23,Headphones,acceptable performance,General
4115,Karthik,Decent product,2025-10-19,Mobile App,decent product,Product
4116,Manoj,Very bad experience and disappointed,2025-04-12,Mobile App,very bad experience disappointed,Product
4117,Rahul,Average experience,2025-10-27,Headphones,average experience,General
4118,Suresh,Poor quality and waste of money,2025-05-14,Smart Watch,poor quality waste money,Product
4119,Sneha,Nothing special,2025-06-05,Banking App,nothing special,General
4120,Arun,Support team was very helpful,2025-08-17,Mobile,support team very helpful,Support
4121,Sneha,Very happy with the product,2025-04-11,Banking App,very happy product,Product
4122,Anitha,Great service and fast delivery,2025-11-12,Laptop,great service fast delivery,Delivery
4123,Pooja,Acceptable performance,2025-07-05,Mobile App,acceptable performance,General
4124,Sneha,Support team was very helpful,2025-02-02,Laptop,support team very helpful,Support
4125,Suresh,Decent product,2025-05-28,Headphones,decent product,Product
4126,Karthik,Very bad experience and disappointed,2025-09-16,Headphones,very bad experience disappointed,Product
4127,Sneha,Excellent quality and very satisfied,2025-05-12,Smart Watch,excellent quality very satisfied,Product
4128,Sneha,Very happy with the product,2025-05-13,Headphones,very happy product,Product
4129,Divya,Very bad experience and disappointed,2025-09-23,E-commerce,very bad experience disappointed,Product
4130,Suresh,Nothing special,2025-10-19,Smart Watch,nothing special,General
4131,Sneha,Nothing special,2025-07-14,E-commerce,nothing special,General
4132,Rahul,Nothing special,2025-07-16,Smart Watch,nothing special,General
4133,Sneha,Poor quality and waste of money,2025-08-01,Smart Watch,poor quality waste money,Product
4134,Rahul,Worst product ever,2025-10-07,Laptop,worst product ever,Product
4135,Divya,Very happy with the product,2025-05-01,Internet Service,very happy product,Product
4136,Karthik,Decent product,2025-01-04,Internet Service,decent product,Product
4137,Suresh,Support team was very helpful,2025-12-17,Banking App,support team very helpful,Support
4138,Suresh,Decent product,2025-04-20,Mobile,decent product,Product
4139,Karthik,Excellent quality and very satisfied,2025-04-06,Headphones,excellent quality very satisfied,Product
4140,Priya,Very bad experience and disappointed,2025-12-01,Mobile App,very bad experience disappointed,Product
4141,Anitha,Excellent quality and very satisfied,2025-09-11,Laptop,excellent quality very satisfied,Product
4142,Arun,Acceptable performance,2025-06-15,Mobile App,acceptable performance,General
4143,Suresh,Very bad experience and disappointed,2025-12-29,Mobile App,very bad experience disappointed,Product
4144,Karthik,Support team was very helpful,2025-06-19,Smart Watch,support team very helpful,Support
4145,Arun,Acceptable performance,2025-05-17,Internet Service,acceptable performance,General
4146,Suresh,Customer support did not respond,2025-05-15,Mobile App,customer support did not respond,Support
4147,Divya,Very happy with the product,2025-12-10,Mobile,very happy product,Product
4148,Rahul,Decent product,2025-04-18,Laptop,decent product,Product
4149,Karthik,Poor quality and waste of money,2025-06-13,Banking App,poor quality waste money,Product
4150,Rahul,Average experience,2025-06-24,Internet Service,average experience,General
4151,Rahul,Okay for the price,2025-11-15,Smart Watch,okay price,Price
4152,Karthik,Customer support did not respond,2025-06-17,Smart Watch,customer support did not respond,Support
4153,Suresh,Okay for the price,2025-05-27,Mobile,okay price,Price
4154,Pooja,Customer support did not respond,2025-10-13,Mobile App,customer support did not respond,Support
4155,Karthik,Poor quality and waste of money,2025-06-01,Headphones,poor quality waste money,Product
4156,Rahul,Great service and fast delivery,2025-09-29,Mobile App,great service fast delivery,Delivery
4157,Pooja,Acceptable performance,2025-09-15,Mobile,acceptable performance,General
4158,Pooja,Okay for the price,2025-03-03,Laptop,okay price,Price
4159,Suresh,Okay for the price,2025-08-13,Mobile App,okay price,Price
4160,Pooja,Customer support did not respond,2025-10-04,E-commerce,customer support did not respond,Support
4161,Manoj,Customer support did not respond,2025-10-14,Mobile,customer support did not respond,Support
4162,Suresh,Worst product ever,2025-05-30,Smart Watch,worst product ever,Product
4163,Rahul,Support team was very helpful,2025-01-12,Smart Watch,support team very helpful,Support
4164,Arun,Nothing special,2025-11-16,Mobile,nothing special,General
4165,Suresh,Nothing special,2025-11-04,E-commerce,nothing special,General
4166,Pooja,Acceptable performance,2025-04-12,Banking App,acceptable performance,General
4167,Sneha,Delivery was too late,2025-01-22,E-commerce,delivery too late,Delivery
4168,Rahul,Delivery was too late,2025-07-25,Mobile App,delivery too late,Delivery
4169,Sneha,Excellent quality and very satisfied,2025-06-18,Internet Service,excellent quality very satisfied,Product
4170,Pooja,Average experience,2025-02-01,Headphones,average experience,General
4171,Arun,Very happy with the product,2025-12-21,Mobile,very happy product,Product
4172,Arun,Very bad experience and disappointed,2025-02-26,Banking App,very bad experience disappointed,Product
4173,Karthik,Nothing special,2025-05-12,Mobile,nothing special,General
4174,Rahul,Very bad experience and disappointed,2025-10-11,E-commerce,very bad experience disappointed,Product
4175,Sneha,Okay for the price,2025-01-06,Banking App,okay price,Price
4176,Pooja,Great service and fast delivery,2025-08-21,E-commerce,great service fast delivery,Delivery
4177,Manoj,Okay for the price,2025-06-23,Internet Service,okay price,Price
4178,Karthik,Delivery was too late,2025-02-02,Banking App,delivery too late,Delivery
4179,Divya,Acceptable performance,2025-07-11,Smart Watch,acceptable performance,General
4180,Anitha,Okay for the price,2025-04-03,E-commerce,okay price,Price
4181,Arun,Excellent quality and very satisfied,2025-05-15,Headphones,excellent quality very satisfied,Product
4182,Suresh,Poor quality and waste of money,2025-01-14,E-commerce,poor quality waste money,Product
4183,Rahul,Very bad experience and disappointed,2025-06-29,Smart Watch,very bad experience disappointed,Product
4184,Divya,Poor quality and waste of money,2025-02-05,Laptop,poor quality waste money,Product
4185,Manoj,Decent product,2025-09-17,Headphones,decent product,Product
4186,Suresh,Average experience,2025-09-13,Internet Service,average experience,General
4187,Anitha,Very bad experience and disappointed,2025-07-06,Smart Watch,very bad experience disappointed,Product
4188,Anitha,Nothing special,2025-04-28,Mobile,nothing special,General
4189,Pooja,Very bad experience and disappointed,2025-06-18,E-commerce,very bad experience disappointed,Product
4190,Arun,Excellent quality and very satisfied,2025-10-20,Mobile,excellent quality very satisfied,Product
4191,Arun,Delivery was too late,2025-08-26,Smart Watch,delivery too late,Delivery
4192,Pooja,Poor quality and waste of money,2025-11-12,E-commerce,poor quality waste money,Product
4193,Arun,Support team was very helpful,2025-01-26,Mobile App,support team very helpful,Support
4194,Anitha,Support team was very helpful,2025-10-10,Laptop,support team very helpful,Support
4195,Pooja,Poor quality and waste of money,2025-09-03,Banking App,poor quality waste money,Product
4196,Karthik,Excellent quality and very satisfied,2025-11-13,Mobile,excellent quality very satisfied,Product
4197,Sneha,Customer support did not respond,2025-02-16,Mobile,customer support did not respond,Support
4198,Sneha,Excellent quality and very satisfied,2025-04-23,Banking App,excellent quality very satisfied,Product
4199,Anitha,Decent product,2025-02-22,Laptop,decent product,Product
4200,Manoj,Nothing special,2025-03-28,Mobile App,nothing special,General
4201,Manoj,Customer support did not respond,2025-11-01,Internet Service,customer support did not respond,Support
4202,Rahul,Acceptable performance,2025-04-24,Internet Service,acceptable performance,General
4203,Manoj,Delivery was too late,2025-06-03,Laptop,delivery too late,Delivery
4204,Manoj,Poor quality and waste of money,2025-01-13,Laptop,poor quality waste money,Product
4205,Anitha,Great service and fast delivery,2025-01-24,Banking App,great service fast delivery,Delivery
4206,Divya,Acceptable performance,2025-03-05,Smart Watch,acceptable performance,General
4207,Suresh,Worst product ever,2025-08-07,Headphones,worst product ever,Product
4208,Sneha,Delivery was too late,2025-02-03,Banking App,delivery too late,Delivery
4209,Arun,Very bad experience and disappointed,2025-04-28,Headphones,very bad experience disappointed,Product
4210,Manoj,Nothing special,2025-05-14,Banking App,nothing special,General
4211,Sneha,Customer support did not respond,2025-09-19,Laptop,customer support did not respond,Support
4212,Divya,Decent product,2025-08-31,E-commerce,decent product,Product
4213,Divya,Very happy with the product,2025-01-26,Laptop,very happy product,Product
4214,Manoj,Support team was very helpful,2025-04-12,Mobile,support team very helpful,Support
4215,Arun,Great service and fast delivery,2025-11-15,Mobile,great service fast delivery,Delivery
4216,Priya,Worst product ever,2025-06-20,Internet Service,worst product ever,Product
4217,Arun,Excellent quality and very satisfied,2025-11-14,Mobile App,excellent quality very satisfied,Product
4218,Pooja,Very bad experience and disappointed,2025-03-24,Internet Service,very bad experience disappointed,Product
4219,Anitha,"Amazing experience, highly recommend",2025-10-05,Mobile App,amazing experience highly recommend,General
4220,Karthik,Excellent quality and very satisfied,2025-01-20,Mobile App,excellent quality very satisfied,Product
4221,Rahul,Very happy with the product,2025-01-22,Banking App,very happy product,Product
4222,Priya,Okay for the price,2025-05-21,E-commerce,okay price,Price
4223,Karthik,Acceptable performance,2025-09-19,Internet Service,acceptable performance,General
4224,Divya,Okay for the price,2025-10-09,Banking App,okay price,Price
4225,Suresh,Acceptable performance,2025-08-24,Mobile App,acceptable performance,General
4226,Arun,Worst product ever,2025-03-06,E-commerce,worst product ever,Product
4227,Anitha,Great service and fast delivery,2025-11-02,Headphones,great service fast delivery,Delivery
4228,Manoj,Support team was very helpful,2025-12-02,Headphones,support team very helpful,Support
4229,Arun,Great service and fast delivery,2025-10-27,Banking App,great service fast delivery,Delivery
4230,Suresh,Excellent quality and very satisfied,2025-05-28,E-commerce,excellent quality very satisfied,Product
4231,Karthik,Great service and fast delivery,2025-07-12,E-commerce,great service fast delivery,Delivery
4232,Rahul,Delivery was too late,2025-05-22,Smart Watch,delivery too late,Delivery
4233,Suresh,Customer support did not respond,2025-07-11,Smart Watch,customer support did not respond,Support
4234,Pooja,Customer support did not respond,2025-01-22,E-commerce,customer support did not respond,Support
4235,Karthik,Customer support did not respond,2025-06-27,Laptop,customer support did not respond,Support
4236,Rahul,Very bad experience and disappointed,2025-06-08,Mobile App,very bad experience disappointed,Product
4237,Divya,Delivery was too late,2025-04-10,Laptop,delivery too late,Delivery
4238,Karthik,Great service and fast delivery,2025-05-26,Mobile App,great service fast delivery,Delivery
4239,Manoj,Great service and fast delivery,2025-09-05,Internet Service,great service fast delivery,Delivery
4240,Manoj,Very happy with the product,2025-03-09,Internet Service,very happy product,Product
4241,Priya,Average experience,2025-12-21,Laptop,average experience,General
4242,Rahul,Support team was very helpful,2025-05-30,Headphones,support team very helpful,Support
4243,Pooja,Excellent quality and very satisfied,2025-11-14,Internet Service,excellent quality very satisfied,Product
4244,Arun,Worst product ever,2025-09-22,Headphones,worst product ever,Product
4245,Suresh,Very happy with the product,2025-03-16,Banking App,very happy product,Product
4246,Divya,Delivery was too late,2025-05-13,Internet Service,delivery too late,Delivery
4247,Anitha,Great service and fast delivery,2025-11-07,Banking App,great service fast delivery,Delivery
4248,Anitha,Okay for the price,2025-02-08,E-commerce,okay price,Price
4249,Pooja,Excellent quality and very satisfied,2025-06-24,Laptop,excellent quality very satisfied,Product
4250,Pooja,Poor quality and waste of money,2025-04-20,Internet Service,poor quality waste money,Product
4251,Rahul,Okay for the price,2025-06-03,Smart Watch,okay price,Price
4252,Pooja,Customer support did not respond,2025-05-01,Banking App,customer support did not respond,Support
4253,Karthik,Very happy with the product,2025-04-13,E-commerce,very happy product,Product
4254,Arun,Customer support did not respond,2025-04-22,Laptop,customer support did not respond,Support
4255,Divya,Nothing special,2025-09-07,Laptop,nothing special,General
4256,Suresh,Very bad experience and disappointed,2025-04-28,Banking App,very bad experience disappointed,Product
4257,Suresh,Very happy with the product,2025-12-25,Mobile,very happy product,Product
4258,Rahul,Support team was very helpful,2025-04-20,Laptop,support team very helpful,Support
4259,Sneha,Support team was very helpful,2025-08-23,Smart Watch,support team very helpful,Support
4260,Arun,Average experience,2025-01-25,Internet Service,average experience,General
4261,Pooja,Average experience,2025-06-08,Smart Watch,average experience,General
4262,Suresh,Worst product ever,2025-09-20,Internet Service,worst product ever,Product
4263,Priya,Delivery was too late,2025-01-05,Banking App,delivery too late,Delivery
4264,Suresh,"Amazing experience, highly recommend",2025-01-13,Laptop,amazing experience highly recommend,General
4265,Divya,Support team was very helpful,2025-09-16,Laptop,support team very helpful,Support
4266,Rahul,Average experience,2025-05-22,Banking App,average experience,General
4267,Suresh,Excellent quality and very satisfied,2025-09-16,Internet Service,excellent quality very satisfied,Product
4268,Sneha,"Amazing experience, highly recommend",2025-01-30,Smart Watch,amazing experience highly recommend,General
4269,Karthik,Okay for the price,2025-05-05,Banking App,okay price,Price
4270,Anitha,Acceptable performance,2025-03-02,Laptop,acceptable performance,General
4271,Suresh,Delivery was too late,2025-01-15,E-commerce,delivery too late,Delivery
4272,Arun,Average experience,2025-05-03,Internet Service,average experience,General
4273,Rahul,Worst product ever,2025-05-29,E-commerce,worst product ever,Product
4274,Priya,Great service and fast delivery,2025-06-27,Banking App,great service fast delivery,Delivery
4275,Anitha,Excellent quality and very satisfied,2025-05-28,Mobile App,excellent quality very satisfied,Product
4276,Anitha,Customer support did not respond,2025-03-23,Banking App,customer support did not respond,Support
4277,Anitha,Very bad experience and disappointed,2025-09-17,Smart Watch,very bad experience disappointed,Product
4278,Rahul,Great service and fast delivery,2025-02-13,Internet Service,great service fast delivery,Delivery
4279,Manoj,Customer support did not respond,2025-09-12,E-commerce,customer support did not respond,Support
4280,Anitha,Nothing special,2025-12-15,Internet Service,nothing special,General
4281,Divya,Nothing special,2025-11-17,Mobile,nothing special,General
4282,Suresh,Very happy with the product,2025-11-24,Laptop,very happy product,Product
4283,Manoj,Decent product,2025-03-29,Internet Service,decent product,Product
4284,Suresh,Okay for the price,2025-03-13,Banking App,okay price,Price
4285,Karthik,Poor quality and waste of money,2025-07-21,Laptop,poor quality waste money,Product
4286,Sneha,Great service and fast delivery,2025-09-19,Mobile App,great service fast delivery,Delivery
4287,Manoj,Average experience,2025-04-30,Headphones,average experience,General
4288,Divya,"Amazing experience, highly recommend",2025-04-18,E-commerce,amazing experience highly recommend,General
4289,Arun,Support team was very helpful,2025-01-06,Mobile,support team very helpful,Support
4290,Sneha,Very happy with the product,2025-08-25,Headphones,very happy product,Product
4291,Anitha,Very happy with the product,2025-06-24,Laptop,very happy product,Product
4292,Karthik,Nothing special,2025-10-20,Laptop,nothing special,General
4293,Priya,Very happy with the product,2025-01-25,Mobile,very happy product,Product
4294,Divya,Very happy with the product,2025-03-12,Headphones,very happy product,Product
4295,Rahul,Very happy with the product,2025-06-12,E-commerce,very happy product,Product
4296,Priya,Average experience,2025-08-17,Mobile,average experience,General
4297,Priya,Decent product,2025-01-25,Internet Service,decent product,Product
4298,Karthik,Excellent quality and very satisfied,2025-12-13,E-commerce,excellent quality very satisfied,Product
4299,Anitha,Very happy with the product,2025-08-06,Mobile,very happy product,Product
4300,Rahul,Worst product ever,2025-10-03,Mobile,worst product ever,Product
4301,Anitha,"Amazing experience, highly recommend",2025-08-04,E-commerce,amazing experience highly recommend,General
4302,Arun,Very bad experience and disappointed,2025-05-18,E-commerce,very bad experience disappointed,Product
4303,Suresh,Support team was very helpful,2025-08-22,Internet Service,support team very helpful,Support
4304,Karthik,Support team was very helpful,2025-03-31,Smart Watch,support team very helpful,Support
4305,Sneha,Okay for the price,2025-10-10,Laptop,okay price,Price
4306,Manoj,Support team was very helpful,2025-05-22,Smart Watch,support team very helpful,Support
4307,Divya,Delivery was too late,2025-10-11,Mobile,delivery too late,Delivery
4308,Divya,Average experience,2025-05-01,Mobile App,average experience,General
4309,Priya,Excellent quality and very satisfied,2025-10-27,Laptop,excellent quality very satisfied,Product
4310,Divya,Customer support did not respond,2025-04-15,Mobile App,customer support did not respond,Support
4311,Pooja,Average experience,2025-05-11,Headphones,average experience,General
4312,Anitha,Poor quality and waste of money,2025-10-10,Mobile,poor quality waste money,Product
4313,Divya,Decent product,2025-11-01,Mobile App,decent product,Product
4314,Divya,Very bad experience and disappointed,2025-12-12,Smart Watch,very bad experience disappointed,Product
4315,Sneha,Decent product,2025-01-25,E-commerce,decent product,Product
4316,Anitha,Poor quality and waste of money,2025-01-08,Laptop,poor quality waste money,Product
4317,Manoj,Very happy with the product,2025-06-03,Mobile,very happy product,Product
4318,Divya,Acceptable performance,2025-02-27,Smart Watch,acceptable performance,General
4319,Karthik,"Amazing experience, highly recommend",2025-02-21,Laptop,amazing experience highly recommend,General
4320,Sneha,Very bad experience and disappointed,2025-04-07,Internet Service,very bad experience disappointed,Product
4321,Suresh,Customer support did not respond,2025-01-13,Mobile App,customer support did not respond,Support
4322,Suresh,Very bad experience and disappointed,2025-03-15,Headphones,very bad experience disappointed,Product
4323,Karthik,Very bad experience and disappointed,2025-01-09,Internet Service,very bad experience disappointed,Product
4324,Priya,Very bad experience and disappointed,2025-02-16,Banking App,very bad experience disappointed,Product
4325,Manoj,Excellent quality and very satisfied,2025-01-04,Mobile App,excellent quality very satisfied,Product
4326,Priya,"Amazing experience, highly recommend",2025-03-18,Mobile,amazing experience highly recommend,General
4327,Manoj,Very happy with the product,2025-07-01,Headphones,very happy product,Product
4328,Sneha,Very bad experience and disappointed,2025-03-28,Laptop,very bad experience disappointed,Product
4329,Anitha,Average experience,2025-07-14,Internet Service,average experience,General
4330,Anitha,Poor quality and waste of money,2025-07-28,Internet Service,poor quality waste money,Product
4331,Sneha,"Amazing experience, highly recommend",2025-12-18,Mobile App,amazing experience highly recommend,General
4332,Sneha,Excellent quality and very satisfied,2025-03-25,Mobile,excellent quality very satisfied,Product
4333,Karthik,Excellent quality and very satisfied,2025-05-04,Mobile,excellent quality very satisfied,Product
4334,Sneha,Decent product,2025-01-13,Smart Watch,decent product,Product
4335,Manoj,Very bad experience and disappointed,2025-08-25,Mobile,very bad experience disappointed,Product
4336,Manoj,Average experience,2025-03-30,Mobile,average experience,General
4337,Rahul,Nothing special,2025-04-10,Smart Watch,nothing special,General
4338,Karthik,Great service and fast delivery,2025-08-01,Mobile,great service fast delivery,Delivery
4339,Priya,Decent product,2025-11-09,Laptop,decent product,Product
4340,Priya,Poor quality and waste of money,2025-11-08,E-commerce,poor quality waste money,Product
4341,Sneha,Okay for the price,2025-10-20,Internet Service,okay price,Price
4342,Pooja,Support team was very helpful,2025-09-03,E-commerce,support team very helpful,Support
4343,Manoj,Excellent quality and very satisfied,2026-01-01,Banking App,excellent quality very satisfied,Product
4344,Rahul,Customer support did not respond,2025-10-31,Laptop,customer support did not respond,Support
4345,Pooja,Support team was very helpful,2025-05-20,Smart Watch,support team very helpful,Support
4346,Priya,Very happy with the product,2025-10-20,Mobile App,very happy product,Product
4347,Arun,Acceptable performance,2025-08-16,Mobile App,acceptable performance,General
4348,Priya,Worst product ever,2025-01-26,Mobile,worst product ever,Product
4349,Rahul,Okay for the price,2025-11-10,Banking App,okay price,Price
4350,Suresh,Customer support did not respond,2025-02-22,Mobile,customer support did not respond,Support
4351,Arun,Support team was very helpful,2025-10-31,Mobile,support team very helpful,Support
4352,Divya,Customer support did not respond,2025-06-16,E-commerce,customer support did not respond,Support
4353,Anitha,Worst product ever,2025-03-11,Mobile App,worst product ever,Product
4354,Priya,Acceptable performance,2025-12-11,Headphones,acceptable performance,General
4355,Arun,Decent product,2025-01-11,Mobile,decent product,Product
4356,Pooja,Very bad experience and disappointed,2025-08-13,Banking App,very bad experience disappointed,Product
4357,Sneha,Nothing special,2025-04-17,Banking App,nothing special,General
4358,Manoj,Nothing special,2025-06-25,Mobile App,nothing special,General
4359,Sneha,Delivery was too late,2025-10-01,Laptop,delivery too late,Delivery
4360,Manoj,Okay for the price,2025-08-24,Headphones,okay price,Price
4361,Anitha,Acceptable performance,2025-06-02,Internet Service,acceptable performance,General
4362,Anitha,Support team was very helpful,2025-05-07,Mobile App,support team very helpful,Support
4363,Priya,"Amazing experience, highly recommend",2025-07-23,Laptop,amazing experience highly recommend,General
4364,Divya,Delivery was too late,2025-07-30,Laptop,delivery too late,Delivery
4365,Anitha,Acceptable performance,2025-12-21,Internet Service,acceptable performance,General
4366,Pooja,Very bad experience and disappointed,2025-08-03,Mobile App,very bad experience disappointed,Product
4367,Priya,"Amazing experience, highly recommend",2025-01-21,Laptop,amazing experience highly recommend,General
4368,Divya,Very bad experience and disappointed,2025-05-09,Internet Service,very bad experience disappointed,Product
4369,Anitha,Excellent quality and very satisfied,2025-10-15,Mobile App,excellent quality very satisfied,Product
4370,Karthik,Excellent quality and very satisfied,2025-02-13,Laptop,excellent quality very satisfied,Product
4371,Manoj,Nothing special,2025-09-28,Mobile,nothing special,General
4372,Divya,Average experience,2025-02-05,Internet Service,average experience,General
4373,Karthik,Delivery was too late,2025-03-10,Banking App,delivery too late,Delivery
4374,Priya,Customer support did not respond,2025-08-19,Banking App,customer support did not respond,Support
4375,Priya,Customer support did not respond,2025-12-23,Banking App,customer support did not respond,Support
4376,Anitha,Nothing special,2025-10-25,Laptop,nothing special,General
4377,Arun,Decent product,2025-12-28,E-commerce,decent product,Product
4378,Karthik,Acceptable performance,2025-02-13,E-commerce,acceptable performance,General
4379,Sneha,Support team was very helpful,2025-09-02,Smart Watch,support team very helpful,Support
4380,Priya,Very happy with the product,2025-02-05,Banking App,very happy product,Product
4381,Sneha,Support team was very helpful,2025-10-28,Laptop,support team very helpful,Support
4382,Manoj,Delivery was too late,2025-09-12,E-commerce,delivery too late,Delivery
4383,Manoj,Very happy with the product,2025-09-15,Banking App,very happy product,Product
4384,Sneha,Worst product ever,2025-04-19,Mobile App,worst product ever,Product
